DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp
2005-01-28 17:00:00,881.2,683.4,984.7,848.5,577.6,3.25,50.6,0.39447,1.9,2005-01-28 17:00:00
2005-01-28 18:00:00,871.4,660.8,1020.4,837.0,555.2,3.1,50.5,0.38984,2.4,2005-01-28 18:00:00
2005-01-28 19:00:00,861.6,638.2,1056.1,825.5,532.8,2.95,50.400000000000006,0.38521,3.0,2005-01-28 19:00:00
2005-01-28 20:00:00,851.8,615.6,1091.8,814.0,510.4,2.8,50.300000000000004,0.38058000000000003,1.9,2005-01-28 20:00:00
2005-01-28 21:00:00,842.0,593.0,1127.5,802.5,488.0,2.65,50.2,0.37595,1.8,2005-01-28 21:00:00
2005-01-28 22:00:00,832.2,570.4,1163.2,791.0,465.6,2.5,50.1,0.37132,1.1,2005-01-28 22:00:00
2005-01-28 23:00:00,822.4,547.8,1198.9,779.5,443.20000000000005,2.3499999999999996,50.0,0.36669,1.1,2005-01-28 23:00:00
2005-01-29 00:00:00,812.6,525.2,1234.6,768.0,420.8,2.2,49.900000000000006,0.36206,1.1,2005-01-29 00:00:00
2005-01-29 01:00:00,802.8,502.6,1270.3,756.5,398.4,2.05,49.800000000000004,0.35743,1.0,2005-01-29 01:00:00
2005-01-29 02:00:00,793.0,480.0,1306.0,745.0,376.0,1.9,49.7,0.3528,0.7,2005-01-29 02:00:00
2005-01-29 03:00:00,790.0,455.0,1376.0,751.0,336.0,1.6,52.9,0.3692,0.6,2005-01-29 03:00:00
2005-01-29 04:00:00,776.0,445.0,1460.0,737.0,330.0,1.4,53.8,0.3687,0.5,2005-01-29 04:00:00
2005-01-29 05:00:00,766.0,448.0,1494.0,734.0,321.0,1.0,54.7,0.3657,0.5,2005-01-29 05:00:00
2005-01-29 06:00:00,774.0,458.0,1473.0,735.0,334.0,1.4,52.3,0.3591,0.4,2005-01-29 06:00:00
2005-01-29 07:00:00,801.0,494.0,1324.0,754.0,395.0,1.6,51.0,0.3561,0.5,2005-01-29 07:00:00
2005-01-29 08:00:00,847.0,586.0,1163.0,814.0,473.0,1.4,53.1,0.3642,0.8,2005-01-29 08:00:00
2005-01-29 09:00:00,874.0,641.0,1022.0,857.0,553.0,1.7,54.1,0.3785,1.1,2005-01-29 09:00:00
2005-01-29 10:00:00,879.0,642.0,1027.0,836.0,545.0,2.5,51.0,0.3778,1.1,2005-01-29 10:00:00
2005-01-29 11:00:00,888.0,652.0,1025.0,833.0,547.0,2.9,48.7,0.3706,1.1,2005-01-29 11:00:00
2005-01-29 12:00:00,873.0,610.0,1051.0,819.0,527.0,3.6,45.8,0.3674,1.1,2005-01-29 12:00:00
2005-01-29 13:00:00,877.0,618.0,1027.0,830.0,505.0,3.1,48.1,0.3722,1.1,2005-01-29 13:00:00
2005-01-29 14:00:00,893.0,653.0,987.0,845.0,550.0,3.4,46.6,0.3668,1.2,2005-01-29 14:00:00
2005-01-29 15:00:00,866.0,602.0,1071.0,809.0,465.0,3.7,45.8,0.3697,1.0,2005-01-29 15:00:00
2005-01-29 16:00:00,873.0,629.0,1049.0,817.0,467.0,4.4,43.7,0.3688,1.2,2005-01-29 16:00:00
2005-01-29 17:00:00,911.0,676.0,998.0,855.0,555.0,4.0,44.9,0.3689,1.3,2005-01-29 17:00:00
2005-01-29 18:00:00,908.0,653.0,980.0,847.0,551.0,3.3,46.8,0.3671,1.4,2005-01-29 18:00:00
2005-01-29 19:00:00,907.0,657.0,981.0,844.0,569.0,3.1,48.1,0.3707,1.3,2005-01-29 19:00:00
2005-01-29 20:00:00,925.0,678.0,960.0,861.0,594.0,2.8,49.0,0.37,1.4,2005-01-29 20:00:00
2005-01-29 21:00:00,920.0,649.0,983.0,849.0,598.0,3.1,47.4,0.3661,1.5,2005-01-29 21:00:00
2005-01-29 22:00:00,865.0,561.0,1102.0,791.0,434.0,2.9,49.0,0.3725,1.0,2005-01-29 22:00:00
2005-01-29 23:00:00,867.0,553.0,1136.0,792.0,412.0,2.8,49.1,0.3726,1.0,2005-01-29 23:00:00
2005-01-30 00:00:00,900.0,604.0,1051.0,815.0,469.0,2.9,49.7,0.3782,1.1,2005-01-30 00:00:00
2005-01-30 01:00:00,901.0,599.0,1023.0,825.0,515.0,3.8,46.5,0.3762,1.3,2005-01-30 01:00:00
2005-01-30 02:00:00,863.0,560.0,1107.0,787.0,430.0,3.2,46.9,0.3658,1.0,2005-01-30 02:00:00
2005-01-30 03:00:00,884.0,599.0,1065.0,813.0,503.0,3.1,45.2,0.3504,1.1,2005-01-30 03:00:00
2005-01-30 04:00:00,873.0,565.0,1097.0,793.0,494.0,3.1,44.8,0.3473,1.8,2005-01-30 04:00:00
2005-01-30 05:00:00,806.0,459.0,1322.0,728.0,368.0,3.1,44.4,0.342,0.6,2005-01-30 05:00:00
2005-01-30 06:00:00,801.0,454.0,1374.0,727.0,348.0,3.0,43.4,0.3337,0.5,2005-01-30 06:00:00
2005-01-30 07:00:00,790.0,431.0,1439.0,722.0,354.0,2.8,43.8,0.3308,0.4,2005-01-30 07:00:00
2005-01-30 08:00:00,805.0,465.0,1358.0,736.0,382.0,2.7,43.2,0.3259,0.5,2005-01-30 08:00:00
2005-01-30 09:00:00,843.0,520.0,1202.0,762.0,450.0,3.3,42.3,0.3299,0.7,2005-01-30 09:00:00
2005-01-30 10:00:00,849.0,537.0,1148.0,757.0,460.0,4.6,39.0,0.333,0.8,2005-01-30 10:00:00
2005-01-30 11:00:00,872.0,583.0,1126.0,765.0,441.0,5.6,37.5,0.3426,0.8,2005-01-30 11:00:00
2005-01-30 12:00:00,890.0,585.0,1097.0,776.0,454.0,7.2,34.2,0.3488,1.0,2005-01-30 12:00:00
2005-01-30 13:00:00,874.0,552.0,1128.0,760.0,415.0,6.9,35.6,0.3561,0.9,2005-01-30 13:00:00
2005-01-30 14:00:00,863.0,553.0,1133.0,742.0,419.0,8.2,30.1,0.3281,0.9,2005-01-30 14:00:00
2005-01-30 15:00:00,840.0,566.0,1176.0,717.0,368.0,7.6,27.9,0.2927,0.9,2005-01-30 15:00:00
2005-01-30 16:00:00,845.0,569.0,1151.0,709.0,397.0,7.9,25.9,0.2774,1.0,2005-01-30 16:00:00
2005-01-30 17:00:00,888.0,625.0,1062.0,763.0,510.0,7.8,28.3,0.3017,1.0,2005-01-30 17:00:00
2005-01-30 18:00:00,845.0,582.0,1120.0,719.0,473.0,6.3,28.8,0.2772,1.1,2005-01-30 18:00:00
2005-01-30 19:00:00,880.0,641.0,1077.0,759.0,537.0,5.4,30.1,0.2726,1.2,2005-01-30 19:00:00
2005-01-30 20:00:00,917.0,708.0,972.0,787.0,670.0,5.0,31.1,0.273,1.6,2005-01-30 20:00:00
2005-01-30 21:00:00,927.0,715.0,965.0,797.0,711.0,4.6,33.8,0.2898,1.7,2005-01-30 21:00:00
2005-01-30 22:00:00,868.0,615.0,1095.0,752.0,551.0,4.3,36.6,0.3064,1.1,2005-01-30 22:00:00
2005-01-30 23:00:00,932.0,685.0,996.0,820.0,670.0,4.0,39.0,0.3203,1.3,2005-01-30 23:00:00
2005-01-31 00:00:00,971.0,741.0,901.0,864.0,771.0,2.9,42.8,0.3276,1.7,2005-01-31 00:00:00
2005-01-31 01:00:00,891.0,650.0,987.0,782.0,586.0,3.4,38.9,0.3076,1.5,2005-01-31 01:00:00
2005-01-31 02:00:00,806.0,495.0,1282.0,685.0,355.0,4.0,36.4,0.2982,0.8,2005-01-31 02:00:00
2005-01-31 03:00:00,787.0,446.0,1395.0,657.0,310.0,4.0,36.4,0.2989,0.5,2005-01-31 03:00:00
2005-01-31 04:00:00,791.0,435.0,1486.0,668.0,292.0,3.7,37.7,0.3024,0.4,2005-01-31 04:00:00
2005-01-31 05:00:00,787.0,415.0,1474.0,667.0,293.0,3.4,38.9,0.3075,0.4,2005-01-31 05:00:00
2005-01-31 06:00:00,814.0,449.0,1363.0,674.0,328.0,3.7,37.5,0.3012,0.4,2005-01-31 06:00:00
2005-01-31 07:00:00,844.0,538.0,1164.0,726.0,479.0,3.7,35.2,0.2833,0.7,2005-01-31 07:00:00
2005-01-31 08:00:00,1049.0,863.0,826.0,923.0,979.0,3.7,33.9,0.2732,1.8,2005-01-31 08:00:00
2005-01-31 09:00:00,1201.0,1116.0,617.0,1130.0,1469.0,4.4,38.8,0.328,1.8,2005-01-31 09:00:00
2005-01-31 10:00:00,1293.0,1153.0,602.0,1141.0,1667.0,6.6,34.4,0.3359,3.5,2005-01-31 10:00:00
2005-01-31 11:00:00,1121.0,1066.0,683.0,1040.0,1378.0,10.0,22.4,0.2753,2.8,2005-01-31 11:00:00
2005-01-31 12:00:00,1112.0,1078.0,683.0,1028.0,1426.0,11.9,18.6,0.2581,3.1,2005-01-31 12:00:00
2005-01-31 13:00:00,1060.0,1048.0,707.0,983.0,1246.0,12.5,17.2,0.2477,2.5,2005-01-31 13:00:00
2005-01-31 14:00:00,1056.0,1040.0,711.0,976.0,1187.0,13.2,17.3,0.2606,2.7,2005-01-31 14:00:00
2005-01-31 15:00:00,1131.0,1139.0,643.0,1097.0,1363.0,13.5,18.7,0.2872,2.9,2005-01-31 15:00:00
2005-01-31 16:00:00,1162.0,1170.0,618.0,1131.0,1425.0,14.1,18.2,0.2908,3.2,2005-01-31 16:00:00
2005-01-31 17:00:00,1283.0,1328.0,552.0,1294.0,1722.0,13.0,20.3,0.303,4.1,2005-01-31 17:00:00
2005-01-31 18:00:00,1414.0,1490.0,488.0,1433.0,1741.25,10.4,24.7,0.3116,6.1,2005-01-31 18:00:00
2005-01-31 19:00:00,1486.0,1570.0,455.0,1557.0,1760.5,8.6,29.8,0.3344,6.8,2005-01-31 19:00:00
2005-01-31 20:00:00,1523.0,1533.0,456.0,1532.0,1779.75,7.3,36.8,0.3771,6.8,2005-01-31 20:00:00
2005-01-31 21:00:00,1283.0,1149.0,587.0,1148.0,1799.0,6.3,39.4,0.3795,3.7,2005-01-31 21:00:00
2005-01-31 22:00:00,1109.0,863.0,737.0,960.0,1527.0,5.4,43.5,0.3922,2.1,2005-01-31 22:00:00
2005-01-31 23:00:00,1055.0,782.0,798.0,940.0,1377.0,5.1,45.6,0.4056,1.4,2005-01-31 23:00:00
2005-02-01 00:00:00,1038.0,756.0,813.0,921.0,1317.0,4.2,49.4,0.412,1.3,2005-02-01 00:00:00
2005-02-01 01:00:00,996.0,698.0,871.0,894.0,1228.0,4.1,50.1,0.415,1.1,2005-02-01 01:00:00
2005-02-01 02:00:00,995.0,680.0,879.0,904.0,1201.0,4.1,51.5,0.4263,1.0,2005-02-01 02:00:00
2005-02-01 03:00:00,1000.0,670.0,868.0,917.0,1158.0,3.7,57.5,0.4621,0.9,2005-02-01 03:00:00
2005-02-01 04:00:00,1042.0,688.0,814.0,935.0,1204.0,2.5,64.8,0.4807,0.8,2005-02-01 04:00:00
2005-02-01 05:00:00,1042.0,701.0,795.0,945.0,1216.0,1.8,68.9,0.4878,0.9,2005-02-01 05:00:00
2005-02-01 06:00:00,1024.0,724.0,814.0,944.0,1198.0,2.0,64.9,0.4661,1.1,2005-02-01 06:00:00
2005-02-01 07:00:00,1147.0,886.0,702.0,1056.0,1381.0,2.2,65.3,0.473,1.6,2005-02-01 07:00:00
2005-02-01 08:00:00,1496.0,1298.0,492.0,1441.0,1873.0,3.1,64.0,0.4938,3.7,2005-02-01 08:00:00
2005-02-01 09:00:00,1541.0,1353.0,449.0,1492.0,1891.4,3.7,61.7,0.4967,4.8,2005-02-01 09:00:00
2005-02-01 10:00:00,1491.0,1215.0,503.0,1343.0,1909.8,4.4,58.8,0.4979,4.1,2005-02-01 10:00:00
2005-02-01 11:00:00,1533.0,1334.0,466.0,1434.0,1928.2,5.8,54.1,0.502,4.5,2005-02-01 11:00:00
2005-02-01 12:00:00,1507.0,1292.0,479.0,1379.0,1946.6,7.3,50.8,0.5226,4.5,2005-02-01 12:00:00
2005-02-01 13:00:00,1451.0,1264.0,497.0,1408.0,1965.0,9.5,47.2,0.5589,3.7,2005-02-01 13:00:00
2005-02-01 14:00:00,1432.0,1264.0,487.0,1476.0,1888.0,11.8,44.4,0.6118,4.2,2005-02-01 14:00:00
2005-02-01 15:00:00,1408.0,1202.0,506.0,1411.0,1774.0,12.7,45.5,0.6648,3.3,2005-02-01 15:00:00
2005-02-01 16:00:00,1377.0,1129.0,540.0,1392.0,1626.0,13.5,44.8,0.6898,3.2,2005-02-01 16:00:00
2005-02-01 17:00:00,1454.0,1190.0,508.0,1434.0,1761.0,12.3,48.9,0.6967,3.6,2005-02-01 17:00:00
2005-02-01 18:00:00,1268.0,1128.0,573.0,1255.0,1533.0,10.8,40.3,0.5201,3.5,2005-02-01 18:00:00
2005-02-01 19:00:00,1259.0,1211.0,559.0,1243.0,1531.0,9.4,36.7,0.4324,4.1,2005-02-01 19:00:00
2005-02-01 20:00:00,1261.0,1143.0,595.0,1208.0,1477.0,8.3,39.5,0.4318,4.0,2005-02-01 20:00:00
2005-02-01 21:00:00,1133.0,971.0,683.0,1059.0,1332.0,7.8,41.3,0.4389,3.3,2005-02-01 21:00:00
2005-02-01 22:00:00,1054.0,818.0,777.0,966.0,1210.0,7.3,43.8,0.4505,3.0,2005-02-01 22:00:00
2005-02-01 23:00:00,1055.0,783.0,805.0,969.0,1167.0,6.7,47.6,0.4688,2.6,2005-02-01 23:00:00
2005-02-02 00:00:00,1059.0,747.0,820.0,964.0,1133.0,6.6,51.2,0.5007,2.6,2005-02-02 00:00:00
2005-02-02 01:00:00,1063.0,769.0,807.0,993.0,1109.0,6.4,52.6,0.5074,2.6,2005-02-02 01:00:00
2005-02-02 02:00:00,1135.0,854.0,722.0,1065.0,1218.0,5.3,57.8,0.5177,2.9,2005-02-02 02:00:00
2005-02-02 03:00:00,1126.0,869.0,680.0,1075.0,1222.0,3.4,66.7,0.5281,2.9,2005-02-02 03:00:00
2005-02-02 04:00:00,1058.0,753.0,764.0,986.0,1149.0,3.3,66.8,0.5215,2.5,2005-02-02 04:00:00
2005-02-02 05:00:00,1040.0,688.0,846.0,920.0,1090.0,3.7,62.9,0.5059,2.0,2005-02-02 05:00:00
2005-02-02 06:00:00,1069.0,737.0,792.0,946.0,1114.0,2.6,67.5,0.5034,2.2,2005-02-02 06:00:00
2005-02-02 07:00:00,1042.0,771.0,795.0,941.0,1089.0,3.5,60.9,0.4857,2.4,2005-02-02 07:00:00
2005-02-02 08:00:00,1322.0,1151.0,566.0,1286.0,1446.0,2.7,63.4,0.4787,4.0,2005-02-02 08:00:00
2005-02-02 09:00:00,1549.0,1485.0,422.0,1638.0,1930.0,2.8,64.2,0.4859,6.7,2005-02-02 09:00:00
2005-02-02 10:00:00,1416.0,1285.0,501.0,1390.0,1809.0,5.8,53.1,0.4942,5.6,2005-02-02 10:00:00
2005-02-02 11:00:00,1337.0,1143.0,560.0,1236.0,1769.0,9.7,40.1,0.4832,4.3,2005-02-02 11:00:00
2005-02-02 12:00:00,1281.0,1132.0,577.0,1206.0,1696.0,12.7,30.0,0.4398,4.0,2005-02-02 12:00:00
2005-02-02 13:00:00,1037.0,981.0,721.0,1000.0,1086.0,13.7,20.7,0.3221,2.6,2005-02-02 13:00:00
2005-02-02 14:00:00,1028.0,983.0,728.0,979.0,1048.0,13.7,19.9,0.3114,2.2,2005-02-02 14:00:00
2005-02-02 15:00:00,984.0,913.0,762.0,930.0,990.0,14.1,18.1,0.2884,1.9,2005-02-02 15:00:00
2005-02-02 16:00:00,1010.0,940.0,759.0,960.0,1027.0,14.5,18.0,0.2956,1.8,2005-02-02 16:00:00
2005-02-02 17:00:00,1113.0,1096.0,645.0,1092.0,1359.0,13.2,20.4,0.3074,3.1,2005-02-02 17:00:00
2005-02-02 18:00:00,1253.0,1284.0,536.0,1285.0,1618.0,10.5,25.1,0.3194,4.8,2005-02-02 18:00:00
2005-02-02 19:00:00,1400.0,1499.0,461.0,1527.0,1869.0,8.9,31.4,0.3597,5.8,2005-02-02 19:00:00
2005-02-02 20:00:00,1470.0,1584.0,436.0,1641.0,1812.5,8.2,36.2,0.3953,5.9,2005-02-02 20:00:00
2005-02-02 21:00:00,1281.0,1168.0,571.0,1195.0,1756.0,6.7,39.6,0.3906,4.1,2005-02-02 21:00:00
2005-02-02 22:00:00,1084.0,855.0,748.0,939.0,1446.0,5.8,42.0,0.3904,1.8,2005-02-02 22:00:00
2005-02-02 23:00:00,1097.0,892.0,719.0,979.0,1423.0,4.9,45.9,0.3999,1.7,2005-02-02 23:00:00
2005-02-03 00:00:00,1032.0,791.0,793.0,915.0,1278.0,4.5,47.9,0.4079,1.7,2005-02-03 00:00:00
2005-02-03 01:00:00,1046.0,812.0,782.0,940.0,1265.0,3.9,51.6,0.4226,1.5,2005-02-03 01:00:00
2005-02-03 02:00:00,975.0,707.0,860.0,902.0,1107.0,3.4,54.7,0.4323,1.1,2005-02-03 02:00:00
2005-02-03 03:00:00,932.0,642.0,950.0,871.0,1014.0,3.3,56.1,0.4379,0.9,2005-02-03 03:00:00
2005-02-03 04:00:00,926.0,623.0,954.0,873.0,1011.0,2.0,60.8,0.4337,1.8,2005-02-03 04:00:00
2005-02-03 05:00:00,932.0,645.0,916.0,882.0,1006.0,1.2,63.7,0.4327,0.3,2005-02-03 05:00:00
2005-02-03 06:00:00,937.0,640.0,923.0,870.0,1010.0,2.1,60.3,0.4368,0.4,2005-02-03 06:00:00
2005-02-03 07:00:00,996.0,724.0,861.0,938.0,1067.0,1.3,63.1,0.4322,0.6,2005-02-03 07:00:00
2005-02-03 08:00:00,1382.0,1202.0,534.0,1352.0,1630.0,1.3,64.8,0.441,3.0,2005-02-03 08:00:00
2005-02-03 09:00:00,1544.0,1530.0,416.0,1706.0,1773.0,2.1,62.2,0.4491,5.6,2005-02-03 09:00:00
2005-02-03 10:00:00,1429.0,1317.0,495.0,1425.0,1916.0,5.1,50.8,0.4499,4.9,2005-02-03 10:00:00
2005-02-03 11:00:00,1312.0,1164.0,570.0,1230.0,1761.0,8.5,39.7,0.4425,3.5,2005-02-03 11:00:00
2005-02-03 12:00:00,1205.0,989.0,643.0,1084.0,1597.0,11.5,33.0,0.4476,2.2,2005-02-03 12:00:00
2005-02-03 13:00:00,1322.0,1110.0,568.0,1208.0,1776.0,12.2,34.3,0.4864,2.7,2005-02-03 13:00:00
2005-02-03 14:00:00,1301.0,1074.0,574.0,1255.0,1636.0,13.5,35.0,0.5396,2.7,2005-02-03 14:00:00
2005-02-03 15:00:00,1280.0,1030.0,597.0,1246.0,1480.0,14.9,34.9,0.5869,2.1,2005-02-03 15:00:00
2005-02-03 16:00:00,1256.0,986.0,612.0,1240.0,1413.0,15.7,34.5,0.6111,2.0,2005-02-03 16:00:00
2005-02-03 17:00:00,1358.0,1128.0,545.0,1344.0,1611.0,14.7,37.2,0.618,2.4,2005-02-03 17:00:00
2005-02-03 18:00:00,1713.0,1605.0,383.0,1870.0,1704.3333333333333,12.2,44.8,0.6342,6.7,2005-02-03 18:00:00
2005-02-03 19:00:00,1655.0,1527.0,393.0,1758.0,1797.6666666666667,10.3,52.4,0.6578,6.4,2005-02-03 19:00:00
2005-02-03 20:00:00,1444.0,1227.0,485.0,1414.0,1891.0,9.3,55.5,0.6503,3.9,2005-02-03 20:00:00
2005-02-03 21:00:00,1314.0,1069.0,571.0,1271.0,1662.0,8.3,57.6,0.6304,2.7,2005-02-03 21:00:00
2005-02-03 22:00:00,1368.0,1164.0,524.0,1350.0,1674.0,6.3,65.1,0.6237,3.0,2005-02-03 22:00:00
2005-02-03 23:00:00,1195.0,943.0,645.0,1149.0,1462.0,6.5,63.1,0.6132,2.1,2005-02-03 23:00:00
2005-02-04 00:00:00,1083.0,828.0,734.0,1067.0,1273.0,6.0,62.7,0.589,1.2,2005-02-04 00:00:00
2005-02-04 01:00:00,1055.0,771.0,781.0,1030.0,1174.0,5.1,65.4,0.5797,1.2,2005-02-04 01:00:00
2005-02-04 02:00:00,973.0,672.0,887.0,954.0,1031.0,4.7,64.6,0.5568,0.7,2005-02-04 02:00:00
2005-02-04 03:00:00,1039.0,777.0,778.0,1031.0,1082.0,2.9,72.2,0.5523,0.9,2005-02-04 03:00:00
2005-02-04 04:00:00,949.0,657.0,895.0,948.0,991.0,5.0,63.5,0.5575,0.8,2005-02-04 04:00:00
2005-02-04 05:00:00,920.0,601.0,974.0,920.0,925.0,3.9,65.5,0.5367,0.4,2005-02-04 05:00:00
2005-02-04 06:00:00,989.0,703.0,843.0,988.0,1017.0,1.8,74.5,0.5271,0.7,2005-02-04 06:00:00
2005-02-04 07:00:00,1100.0,854.0,714.0,1075.0,1187.0,1.8,73.7,0.5198,1.4,2005-02-04 07:00:00
2005-02-04 08:00:00,1411.0,1288.0,492.0,1472.0,1638.0,2.3,70.9,0.5182,4.0,2005-02-04 08:00:00
2005-02-04 09:00:00,1328.0,1300.0,499.0,1405.0,1672.0,4.4,61.1,0.5176,3.9,2005-02-04 09:00:00
2005-02-04 10:00:00,1308.0,1189.0,534.0,1325.0,1656.0,7.7,49.8,0.5267,3.1,2005-02-04 10:00:00
2005-02-04 11:00:00,1280.0,1127.0,558.0,1277.0,1641.0,12.1,36.9,0.5212,3.2,2005-02-04 11:00:00
2005-02-04 12:00:00,1056.0,857.0,735.0,1028.0,1117.0,15.0,28.5,0.4821,1.5,2005-02-04 12:00:00
2005-02-04 13:00:00,1019.0,825.0,781.0,994.0,901.0,14.5,28.3,0.4665,1.2,2005-02-04 13:00:00
2005-02-04 14:00:00,1084.0,923.0,712.0,1085.0,1046.0,12.9,31.8,0.4707,1.9,2005-02-04 14:00:00
2005-02-04 15:00:00,998.0,841.0,792.0,979.0,884.0,12.1,32.3,0.4548,1.5,2005-02-04 15:00:00
2005-02-04 16:00:00,987.0,816.0,816.0,959.0,821.0,11.3,33.5,0.4476,1.4,2005-02-04 16:00:00
2005-02-04 17:00:00,1079.0,932.0,719.0,1018.0,1056.0,11.4,32.6,0.4373,1.9,2005-02-04 17:00:00
2005-02-04 18:00:00,1096.0,954.0,687.0,1085.0,1139.0,9.1,37.8,0.4372,2.2,2005-02-04 18:00:00
2005-02-04 19:00:00,1146.0,1043.0,639.0,1169.0,1248.0,8.1,41.0,0.4458,3.0,2005-02-04 19:00:00
2005-02-04 20:00:00,1125.0,1025.0,653.0,1147.0,1200.0,7.7,41.9,0.4409,2.6,2005-02-04 20:00:00
2005-02-04 21:00:00,1130.0,968.0,680.0,1102.0,1220.0,7.1,43.9,0.4433,2.8,2005-02-04 21:00:00
2005-02-04 22:00:00,1017.0,805.0,807.0,958.0,1032.0,6.3,45.8,0.4408,1.6,2005-02-04 22:00:00
2005-02-04 23:00:00,1017.0,776.0,843.0,946.0,971.0,6.0,46.1,0.4351,1.3,2005-02-04 23:00:00
2005-02-05 00:00:00,1041.0,778.0,828.0,947.0,1011.0,5.5,49.0,0.4471,1.6,2005-02-05 00:00:00
2005-02-05 01:00:00,1034.0,769.0,816.0,952.0,1049.0,4.9,52.0,0.4548,1.5,2005-02-05 01:00:00
2005-02-05 02:00:00,1009.0,751.0,828.0,939.0,1053.0,4.1,54.7,0.4536,1.3,2005-02-05 02:00:00
2005-02-05 03:00:00,1105.0,828.0,735.0,997.0,1157.0,2.1,64.2,0.4633,1.6,2005-02-05 03:00:00
2005-02-05 04:00:00,1084.0,859.0,703.0,1017.0,1163.0,1.5,66.2,0.4571,2.0,2005-02-05 04:00:00
2005-02-05 05:00:00,989.0,731.0,815.0,936.0,1018.0,1.0,67.7,0.4523,1.3,2005-02-05 05:00:00
2005-02-05 06:00:00,1047.0,792.0,757.0,957.0,1121.0,0.8,69.9,0.4591,0.9,2005-02-05 06:00:00
2005-02-05 07:00:00,1091.0,868.0,705.0,1021.0,1200.0,1.3,67.2,0.4598,1.4,2005-02-05 07:00:00
2005-02-05 08:00:00,1263.0,1074.0,614.0,1198.0,1403.0,2.0,63.6,0.4564,3.1,2005-02-05 08:00:00
2005-02-05 09:00:00,1165.0,1024.0,646.0,1134.0,1365.0,4.1,52.7,0.4345,4.1,2005-02-05 09:00:00
2005-02-05 10:00:00,966.0,760.0,877.0,890.0,940.0,7.5,39.2,0.4091,1.3,2005-02-05 10:00:00
2005-02-05 11:00:00,927.0,702.0,932.0,847.0,750.0,9.0,34.5,0.398,0.9,2005-02-05 11:00:00
2005-02-05 12:00:00,909.0,678.0,960.0,838.0,652.0,9.2,34.5,0.4025,1.0,2005-02-05 12:00:00
2005-02-05 13:00:00,941.0,723.0,922.0,880.0,643.0,9.3,33.8,0.3981,1.0,2005-02-05 13:00:00
2005-02-05 14:00:00,903.0,696.0,932.0,850.0,629.0,9.3,33.1,0.3874,1.1,2005-02-05 14:00:00
2005-02-05 15:00:00,891.0,668.0,991.0,819.0,549.0,9.7,30.8,0.3716,0.8,2005-02-05 15:00:00
2005-02-05 16:00:00,904.0,674.0,968.0,824.0,578.0,9.6,31.1,0.3718,1.0,2005-02-05 16:00:00
2005-02-05 17:00:00,900.0,659.0,990.0,807.0,582.0,8.6,32.8,0.3669,0.9,2005-02-05 17:00:00
2005-02-05 18:00:00,926.0,725.0,933.0,847.0,694.0,7.2,35.0,0.3567,0.9,2005-02-05 18:00:00
2005-02-05 19:00:00,999.0,821.0,846.0,915.0,926.0,6.4,36.8,0.3566,1.6,2005-02-05 19:00:00
2005-02-05 20:00:00,994.0,774.0,854.0,917.0,915.0,6.0,40.2,0.3773,1.4,2005-02-05 20:00:00
2005-02-05 21:00:00,1010.0,801.0,826.0,944.0,986.0,5.5,42.6,0.3874,1.4,2005-02-05 21:00:00
2005-02-05 22:00:00,938.0,685.0,934.0,870.0,840.0,4.9,43.7,0.3809,1.1,2005-02-05 22:00:00
2005-02-05 23:00:00,983.0,760.0,869.0,898.0,939.0,4.2,43.2,0.3605,1.2,2005-02-05 23:00:00
2005-02-06 00:00:00,963.0,749.0,900.0,834.0,869.0,4.0,39.2,0.3228,1.8,2005-02-06 00:00:00
2005-02-06 01:00:00,962.0,756.0,902.0,843.0,908.0,3.7,40.1,0.323,1.4,2005-02-06 01:00:00
2005-02-06 02:00:00,980.0,761.0,854.0,876.0,1051.0,3.1,47.1,0.3638,1.4,2005-02-06 02:00:00
2005-02-06 03:00:00,914.0,644.0,972.0,832.0,922.0,2.6,48.8,0.3658,0.9,2005-02-06 03:00:00
2005-02-06 04:00:00,898.0,624.0,987.0,825.0,871.0,0.8,53.8,0.3542,1.8,2005-02-06 04:00:00
2005-02-06 05:00:00,854.0,572.0,1070.0,788.0,793.0,1.2,51.9,0.3515,0.8,2005-02-06 05:00:00
2005-02-06 06:00:00,838.0,531.0,1146.0,774.0,753.0,1.0,52.2,0.3489,0.7,2005-02-06 06:00:00
2005-02-06 07:00:00,831.0,543.0,1132.0,787.0,737.0,0.6,53.3,0.3467,0.7,2005-02-06 07:00:00
2005-02-06 08:00:00,833.0,526.0,1169.0,771.0,722.0,0.8,52.8,0.3468,0.6,2005-02-06 08:00:00
2005-02-06 09:00:00,870.0,582.0,1091.0,791.0,737.0,0.3,53.7,0.3424,0.8,2005-02-06 09:00:00
2005-02-06 10:00:00,984.0,727.0,891.0,908.0,913.0,4.1,42.9,0.3551,1.3,2005-02-06 10:00:00
2005-02-06 11:00:00,1065.0,844.0,780.0,979.0,1117.0,8.0,33.3,0.3591,2.0,2005-02-06 11:00:00
2005-02-06 12:00:00,968.0,743.0,886.0,840.0,774.0,10.7,25.2,0.3242,1.7,2005-02-06 12:00:00
2005-02-06 13:00:00,911.0,683.0,981.0,790.0,558.0,11.1,23.5,0.3105,1.2,2005-02-06 13:00:00
